DeviceName,DeviceDateTime,BatteryStatus,CommId,GPS Confidence,GPS Fail Counter,GpsQuality,Latitude,Longitude
0-4388608,2023-03-08 09:18:14,GOOD,0-4388608,0,0,3,48.357932,-4.560506
0-4388599,2023-03-08 09:16:57,GOOD,0-4388599,0,0,3,48.35804,-4.560571
0-4388581,2023-03-08 09:16:54,GOOD,0-4388581,0,0,3,48.357943,-4.560549
0-4388620,2023-03-08 09:16:28,GOOD,0-4388620,0,0,3,48.357975,-4.560485
0-4388627,2023-03-08 09:15:23,GOOD,0-4388627,0,0,3,48.357954,-4.560528
0-4351902,2023-03-08 09:14:49,GOOD,0-4351902,0,0,3,48.357943,-4.560485
0-4351296,2023-03-08 09:14:48,GOOD,0-4351296,0,0,3,48.357889,-4.560442
0-4388605,2023-03-08 09:13:59,GOOD,0-4388605,0,0,3,48.357964,-4.560571
0-4388635,2023-03-08 09:13:32,GOOD,0-4388635,0,0,3,48.357986,-4.560528
0-4388608,2023-03-08 09:13:27,GOOD,0-4388608,0,0,3,48.357932,-4.560528
0-4388675,2023-03-08 09:13:20,GOOD,0-4388675,0,0,3,48.357911,-4.560528
0-4388599,2023-03-08 09:12:00,GOOD,0-4388599,0,0,3,48.357975,-4.560549
0-4388581,2023-03-08 09:11:45,GOOD,0-4388581,0,0,3,48.357964,-4.560506
0-4351902,2023-03-08 09:09:50,GOOD,0-4351902,0,0,3,48.357954,-4.560463
0-4351296,2023-03-08 09:09:45,GOOD,0-4351296,0,0,3,48.357911,-4.560506
0-4388620,2023-03-08 09:08:47,GOOD,0-4388620,0,0,3,48.35775,-4.560206
0-4388627,2023-03-08 09:08:40,GOOD,0-4388627,0,0,3,48.3579,-4.560506
0-4388605,2023-03-08 09:08:38,GOOD,0-4388605,0,0,3,48.357975,-4.560549
0-4388635,2023-03-08 09:08:34,GOOD,0-4388635,0,0,3,48.357868,-4.560807
0-4388675,2023-03-08 09:08:23,GOOD,0-4388675,0,0,3,48.357911,-4.560506
0-4388608,2023-03-08 09:08:22,GOOD,0-4388608,0,0,3,48.357889,-4.560549
0-4388599,2023-03-08 09:07:04,GOOD,0-4388599,0,0,3,48.357943,-4.560528
0-4388581,2023-03-08 09:06:45,GOOD,0-4388581,0,0,3,48.357943,-4.560506
0-4351902,2023-03-08 09:04:49,GOOD,0-4351902,0,0,3,48.357954,-4.560506
0-4351296,2023-03-08 09:04:48,GOOD,0-4351296,0,0,3,48.3579,-4.560463
0-4388620,2023-03-08 09:04:16,GOOD,0-4388620,0,0,3,48.3579,-4.560442
0-4388605,2023-03-08 09:03:51,GOOD,0-4388605,0,0,3,48.357932,-4.560528
0-4388627,2023-03-08 09:03:50,GOOD,0-4388627,0,0,3,48.357975,-4.560549
0-4388635,2023-03-08 09:03:35,GOOD,0-4388635,0,0,3,48.357943,-4.560463
0-4388608,2023-03-08 09:03:34,GOOD,0-4388608,0,0,3,48.357889,-4.560528
0-4388675,2023-03-08 09:03:17,GOOD,0-4388675,0,0,3,48.357911,-4.560549
0-4388599,2023-03-08 09:02:17,GOOD,0-4388599,0,0,3,48.357943,-4.560506
0-4388581,2023-03-08 09:01:44,GOOD,0-4388581,0,0,3,48.357943,-4.560506
0-4351902,2023-03-08 08:59:50,GOOD,0-4351902,0,0,3,48.357964,-4.560506
0-4351296,2023-03-08 08:59:46,GOOD,0-4351296,0,0,3,48.3579,-4.560442
0-4388627,2023-03-08 08:58:48,GOOD,0-4388627,0,0,3,48.357997,-4.560528
0-4388635,2023-03-08 08:58:46,GOOD,0-4388635,0,0,3,48.357943,-4.560528
0-4388620,2023-03-08 08:58:46,GOOD,0-4388620,0,0,3,48.357846,-4.560378
0-4388605,2023-03-08 08:58:40,GOOD,0-4388605,0,0,3,48.357943,-4.560528
0-4388608,2023-03-08 08:58:17,GOOD,0-4388608,0,0,3,48.358018,-4.560506
0-4388675,2023-03-08 08:58:10,GOOD,0-4388675,0,0,3,48.357868,-4.560485
0-4388599,2023-03-08 08:57:00,GOOD,0-4388599,0,0,3,48.357975,-4.560485
0-4388581,2023-03-08 08:56:44,GOOD,0-4388581,0,0,3,48.357932,-4.560485
0-4351902,2023-03-08 08:54:50,GOOD,0-4351902,0,0,3,48.357911,-4.560463
0-4351296,2023-03-08 08:54:46,GOOD,0-4351296,0,0,3,48.357889,-4.56042
0-4388620,2023-03-08 08:54:17,GOOD,0-4388620,0,0,3,48.357889,-4.560378
0-4388635,2023-03-08 08:53:47,GOOD,0-4388635,0,0,3,48.357943,-4.560506
0-4388605,2023-03-08 08:53:41,GOOD,0-4388605,0,0,3,48.357911,-4.560528
0-4388627,2023-03-08 08:53:38,GOOD,0-4388627,0,0,3,48.357954,-4.560528
0-4388608,2023-03-08 08:53:28,GOOD,0-4388608,0,0,3,48.357922,-4.560528
0-4388675,2023-03-08 08:53:20,GOOD,0-4388675,0,0,3,48.357932,-4.560549
0-4388599,2023-03-08 08:52:04,GOOD,0-4388599,0,0,3,48.357932,-4.560485
0-4388581,2023-03-08 08:51:49,GOOD,0-4388581,0,0,3,48.357911,-4.560485
0-4351902,2023-03-08 08:49:49,GOOD,0-4351902,0,0,3,48.357932,-4.560442
0-4351296,2023-03-08 08:49:44,GOOD,0-4351296,0,0,3,48.3579,-4.560506
0-4388608,2023-03-08 08:49:23,GOOD,0-4388608,0,0,3,48.357889,-4.560528
0-4388620,2023-03-08 08:48:49,GOOD,0-4388620,0,0,3,48.3579,-4.560549
0-4388635,2023-03-08 08:48:42,GOOD,0-4388635,0,0,3,48.357964,-4.560571
0-4388605,2023-03-08 08:48:41,GOOD,0-4388605,0,0,3,48.357932,-4.560549
0-4388675,2023-03-08 08:48:35,GOOD,0-4388675,0,0,3,48.3579,-4.560506
0-4388627,2023-03-08 08:48:16,GOOD,0-4388627,0,0,3,48.357718,-4.560571
0-4388599,2023-03-08 08:46:58,GOOD,0-4388599,0,0,3,48.357943,-4.560506
0-4388581,2023-03-08 08:46:44,GOOD,0-4388581,0,0,3,48.357943,-4.560506
0-4351902,2023-03-08 08:44:48,GOOD,0-4351902,0,0,3,48.357932,-4.560442
0-4351296,2023-03-08 08:44:47,GOOD,0-4351296,0,0,3,48.357889,-4.560463
0-4388635,2023-03-08 08:44:44,GOOD,0-4388635,0,0,3,48.357889,-4.560506
0-4388605,2023-03-08 08:44:05,GOOD,0-4388605,0,0,3,48.357922,-4.560506
0-4388608,2023-03-08 08:43:59,GOOD,0-4388608,0,0,3,48.357943,-4.560549
0-4388620,2023-03-08 08:43:47,GOOD,0-4388620,0,0,3,48.357964,-4.560485
0-4388627,2023-03-08 08:43:25,GOOD,0-4388627,0,0,3,48.357922,-4.560506
0-4388675,2023-03-08 08:43:08,GOOD,0-4388675,0,0,3,48.357879,-4.560485
0-4388599,2023-03-08 08:42:03,GOOD,0-4388599,0,0,3,48.357954,-4.560528
0-4388581,2023-03-08 08:41:43,GOOD,0-4388581,0,0,3,48.357922,-4.560463
0-4351902,2023-03-08 08:39:47,GOOD,0-4351902,0,0,3,48.357954,-4.560485
0-4351296,2023-03-08 08:39:47,GOOD,0-4351296,0,0,3,48.357889,-4.56042
0-4388620,2023-03-08 08:39:47,GOOD,0-4388620,0,0,3,48.357857,-4.560528
0-4388635,2023-03-08 08:38:46,GOOD,0-4388635,0,0,3,48.357932,-4.560528
0-4388605,2023-03-08 08:38:41,GOOD,0-4388605,0,0,3,48.357943,-4.560528
0-4388627,2023-03-08 08:38:37,GOOD,0-4388627,0,0,3,48.3579,-4.560549
0-4388608,2023-03-08 08:38:37,GOOD,0-4388608,0,0,3,48.357879,-4.560506
0-4388675,2023-03-08 08:38:09,GOOD,0-4388675,0,0,3,48.357911,-4.560549
0-4388599,2023-03-08 08:37:03,GOOD,0-4388599,0,0,3,48.357943,-4.560506
0-4388581,2023-03-08 08:36:43,GOOD,0-4388581,0,0,3,48.357911,-4.560506
0-4351902,2023-03-08 08:34:50,GOOD,0-4351902,0,0,3,48.357922,-4.560463
0-4351296,2023-03-08 08:34:46,GOOD,0-4351296,0,0,3,48.3579,-4.560463
0-4388620,2023-03-08 08:33:48,GOOD,0-4388620,0,0,3,48.357889,-4.560485
0-4388605,2023-03-08 08:33:44,GOOD,0-4388605,0,0,3,48.357922,-4.560549
0-4388635,2023-03-08 08:33:44,GOOD,0-4388635,0,0,3,48.357879,-4.560506
0-4388627,2023-03-08 08:33:41,GOOD,0-4388627,0,0,3,48.357911,-4.560528
0-4388608,2023-03-08 08:33:18,GOOD,0-4388608,0,0,3,48.357922,-4.560528
0-4388675,2023-03-08 08:33:12,GOOD,0-4388675,0,0,3,48.357889,-4.560485
0-4388599,2023-03-08 08:31:57,GOOD,0-4388599,0,0,3,48.357964,-4.560506
0-4388581,2023-03-08 08:31:42,GOOD,0-4388581,0,0,3,48.357922,-4.560485
0-4351902,2023-03-08 08:29:52,GOOD,0-4351902,0,0,3,48.357943,-4.560506
0-4351296,2023-03-08 08:29:44,GOOD,0-4351296,0,0,3,48.3579,-4.560463
0-4388620,2023-03-08 08:29:17,GOOD,0-4388620,0,0,3,48.357879,-4.560571
0-4388627,2023-03-08 08:28:45,GOOD,0-4388627,0,0,3,48.3579,-4.560528
0-4388608,2023-03-08 08:28:28,GOOD,0-4388608,0,0,3,48.357954,-4.560528
0-4388635,2023-03-08 08:28:28,GOOD,0-4388635,0,0,3,48.357879,-4.560442
0-4388675,2023-03-08 08:28:16,GOOD,0-4388675,0,0,3,48.357922,-4.560506
0-4388599,2023-03-08 08:26:54,GOOD,0-4388599,0,0,3,48.357954,-4.560485
0-4388581,2023-03-08 08:26:51,GOOD,0-4388581,0,0,3,48.357922,-4.560528
0-4351902,2023-03-08 08:24:53,GOOD,0-4351902,0,0,3,48.357964,-4.560528
0-4351296,2023-03-08 08:24:48,GOOD,0-4351296,0,0,3,48.357943,-4.560442
0-4388605,2023-03-08 08:23:46,GOOD,0-4388605,0,0,3,48.357911,-4.560571
0-4388620,2023-03-08 08:23:46,GOOD,0-4388620,0,0,3,48.3579,-4.560485
0-4388675,2023-03-08 08:23:28,GOOD,0-4388675,0,0,3,48.357943,-4.560506
0-4388635,2023-03-08 08:23:28,GOOD,0-4388635,0,0,3,48.357932,-4.560485
0-4388608,2023-03-08 08:23:23,GOOD,0-4388608,0,0,3,48.357932,-4.560528
0-4388627,2023-03-08 08:23:22,GOOD,0-4388627,0,0,3,48.357922,-4.560592
0-4388599,2023-03-08 08:21:56,GOOD,0-4388599,0,0,3,48.357943,-4.560528
0-4388581,2023-03-08 08:21:41,GOOD,0-4388581,0,0,3,48.357943,-4.560463
0-4351902,2023-03-08 08:19:50,GOOD,0-4351902,0,0,3,48.357975,-4.560506
0-4351296,2023-03-08 08:19:46,GOOD,0-4351296,0,0,3,48.3579,-4.560485
0-4388635,2023-03-08 08:18:51,GOOD,0-4388635,0,0,3,48.357911,-4.560485
0-4388605,2023-03-08 08:18:48,GOOD,0-4388605,0,0,3,48.357911,-4.560549
0-4388620,2023-03-08 08:18:48,GOOD,0-4388620,0,0,3,48.357836,-4.560506
0-4388627,2023-03-08 08:18:22,GOOD,0-4388627,0,0,3,48.3579,-4.560635
0-4388608,2023-03-08 08:18:20,GOOD,0-4388608,0,0,3,48.357782,-4.560614
0-4388675,2023-03-08 08:18:10,GOOD,0-4388675,0,0,3,48.357997,-4.560614
0-4388599,2023-03-08 08:17:01,GOOD,0-4388599,0,0,3,48.357954,-4.560506
0-4388581,2023-03-08 08:16:43,GOOD,0-4388581,0,0,3,48.357911,-4.560528
0-4351902,2023-03-08 08:14:50,GOOD,0-4351902,0,0,3,48.357943,-4.560485
0-4351296,2023-03-08 08:14:48,GOOD,0-4351296,0,0,3,48.3579,-4.560442
0-4388620,2023-03-08 08:13:48,GOOD,0-4388620,0,0,3,48.357804,-4.560485
0-4388605,2023-03-08 08:13:41,GOOD,0-4388605,0,0,3,48.357911,-4.560549
0-4388627,2023-03-08 08:13:35,GOOD,0-4388627,0,0,3,48.357932,-4.560549
0-4388635,2023-03-08 08:13:28,GOOD,0-4388635,0,0,3,48.357879,-4.560528
0-4388608,2023-03-08 08:13:17,GOOD,0-4388608,0,0,3,48.357889,-4.560571
0-4388675,2023-03-08 08:13:16,GOOD,0-4388675,0,0,3,48.357932,-4.560506
0-4388599,2023-03-08 08:11:52,GOOD,0-4388599,0,0,3,48.357975,-4.560549
0-4388581,2023-03-08 08:11:49,GOOD,0-4388581,0,0,3,48.357954,-4.560506
0-4351902,2023-03-08 08:10:33,GOOD,0-4351902,0,0,3,48.357964,-4.560442
0-4351296,2023-03-08 08:10:14,GOOD,0-4351296,0,0,3,48.3579,-4.560442
0-4388620,2023-03-08 08:09:46,GOOD,0-4388620,0,0,3,48.3579,-4.560592
0-4388635,2023-03-08 08:09:24,GOOD,0-4388635,0,0,3,48.357922,-4.560485
0-4388608,2023-03-08 08:08:38,GOOD,0-4388608,0,0,3,48.3579,-4.560549
0-4388605,2023-03-08 08:08:32,GOOD,0-4388605,0,0,3,48.357932,-4.560528
0-4388627,2023-03-08 08:08:22,GOOD,0-4388627,0,0,3,48.357954,-4.560549
0-4388675,2023-03-08 08:08:15,GOOD,0-4388675,0,0,3,48.357932,-4.560571
0-4388599,2023-03-08 08:06:55,GOOD,0-4388599,0,0,3,48.357954,-4.560485
0-4388581,2023-03-08 08:06:40,GOOD,0-4388581,0,0,3,48.357889,-4.560506
0-4388620,2023-03-08 08:04:00,GOOD,0-4388620,0,0,3,48.357793,-4.56042
0-4388605,2023-03-08 08:03:59,GOOD,0-4388605,0,0,3,48.357911,-4.560571
0-4388608,2023-03-08 08:03:35,GOOD,0-4388608,0,0,3,48.357879,-4.560571
0-4388635,2023-03-08 08:03:35,GOOD,0-4388635,0,0,3,48.357857,-4.560463
0-4388627,2023-03-08 08:03:25,GOOD,0-4388627,0,0,3,48.357943,-4.560549
0-4388675,2023-03-08 08:03:08,GOOD,0-4388675,0,0,3,48.357964,-4.560506
0-4388599,2023-03-08 08:02:05,GOOD,0-4388599,0,0,3,48.357954,-4.560506
0-4388581,2023-03-08 08:01:48,GOOD,0-4388581,0,0,3,48.357943,-4.560506
0-4388620,2023-03-08 08:01:24,GOOD,0-4388620,0,0,3,48.357889,-4.560506
0-4388635,2023-03-08 08:00:11,GOOD,0-4388635,0,0,3,48.3579,-4.560463
0-4388608,2023-03-08 07:59:06,GOOD,0-4388608,0,0,3,48.357943,-4.560463
0-4388605,2023-03-08 07:58:50,GOOD,0-4388605,0,0,3,48.357911,-4.560528
0-4388627,2023-03-08 07:58:50,GOOD,0-4388627,0,0,3,48.357922,-4.560571
0-4388675,2023-03-08 07:58:43,GOOD,0-4388675,0,0,3,48.3579,-4.560528
0-4388581,2023-03-08 07:57:20,GOOD,0-4388581,0,0,3,48.357932,-4.560549
0-4367706,2023-03-08 07:56:41,GOOD,0-4367706,0,0,3,48.357997,-4.560249
0-4367307,2023-03-08 07:56:37,GOOD,0-4367307,0,0,3,48.358007,-4.560485
0-4367310,2023-03-08 07:56:11,GOOD,0-4367310,0,0,3,48.357922,-4.56027
0-4351906,2023-03-08 07:54:42,GOOD,0-4351906,0,0,3,48.357975,-4.56027
0-4388554,2023-03-08 07:54:10,GOOD,0-4388554,0,0,3,48.357889,-4.560506
0-4367707,2023-03-08 07:53:04,GOOD,0-4367707,0,0,3,48.357943,-4.560399
0-4351296,2023-03-08 07:52:40,GOOD,0-4351296,0,0,3,48.357986,-4.560292
0-4356456,2023-03-08 07:52:18,GOOD,0-4356456,0,0,3,48.357986,-4.560292
0-4351945,2023-03-08 07:52:12,GOOD,0-4351945,0,0,3,48.358093,-4.560292
0-4388557,2023-03-08 07:52:11,GOOD,0-4388557,0,0,3,48.357975,-4.560399
0-4367683,2023-03-08 07:51:50,GOOD,0-4367683,0,0,3,48.357943,-4.560506
0-4367706,2023-03-08 07:51:41,GOOD,0-4367706,0,0,3,48.357964,-4.560292
0-4367307,2023-03-08 07:51:32,GOOD,0-4367307,0,0,3,48.358072,-4.560463
0-4367310,2023-03-08 07:51:08,GOOD,0-4367310,0,0,3,48.357922,-4.560249
0-4356534,2023-03-08 07:50:54,LOW,0-4356534,0,0,3,48.357964,-4.56027
0-4351902,2023-03-08 07:50:44,GOOD,0-4351902,0,0,3,48.357997,-4.560313
0-4351906,2023-03-08 07:49:42,GOOD,0-4351906,0,0,3,48.357975,-4.560249
0-4388554,2023-03-08 07:49:06,GOOD,0-4388554,0,0,3,48.357814,-4.560571
0-4367707,2023-03-08 07:47:58,GOOD,0-4367707,0,0,3,48.357932,-4.56042
0-4351296,2023-03-08 07:47:36,GOOD,0-4351296,0,0,3,48.357975,-4.560292
0-4356456,2023-03-08 07:47:17,GOOD,0-4356456,0,0,3,48.357997,-4.560292
0-4388557,2023-03-08 07:47:17,GOOD,0-4388557,0,0,3,48.357986,-4.560549
0-4351945,2023-03-08 07:47:14,GOOD,0-4351945,0,0,3,48.35805,-4.560249
0-4367683,2023-03-08 07:46:52,GOOD,0-4367683,0,0,3,48.3579,-4.560506
0-4367706,2023-03-08 07:46:38,GOOD,0-4367706,0,0,3,48.357997,-4.560227
0-4367307,2023-03-08 07:46:33,GOOD,0-4367307,0,0,3,48.358018,-4.56042
0-4367310,2023-03-08 07:46:07,GOOD,0-4367310,0,0,3,48.357932,-4.560227
0-4356534,2023-03-08 07:45:54,LOW,0-4356534,0,0,3,48.357943,-4.56027
0-4351902,2023-03-08 07:45:44,GOOD,0-4351902,0,0,3,48.357997,-4.560292
0-4351906,2023-03-08 07:44:44,GOOD,0-4351906,0,0,3,48.357975,-4.560249
0-4388554,2023-03-08 07:44:28,GOOD,0-4388554,0,0,3,48.357922,-4.560485
0-4367707,2023-03-08 07:42:57,GOOD,0-4367707,0,0,3,48.357964,-4.560442
0-4351296,2023-03-08 07:42:36,GOOD,0-4351296,0,0,3,48.357932,-4.560335
0-4356456,2023-03-08 07:42:18,GOOD,0-4356456,0,0,3,48.357997,-4.560292
0-4351945,2023-03-08 07:42:13,GOOD,0-4351945,0,0,3,48.35804,-4.560249
0-4388557,2023-03-08 07:42:12,GOOD,0-4388557,0,0,3,48.357964,-4.560378
0-4367683,2023-03-08 07:41:49,GOOD,0-4367683,0,0,3,48.3579,-4.560528
0-4367706,2023-03-08 07:41:40,GOOD,0-4367706,0,0,3,48.357975,-4.560206
0-4367307,2023-03-08 07:41:32,GOOD,0-4367307,0,0,3,48.357997,-4.560378
0-4367310,2023-03-08 07:41:07,GOOD,0-4367310,0,0,3,48.357922,-4.560249
0-4356534,2023-03-08 07:40:56,LOW,0-4356534,0,0,3,48.357964,-4.560313
0-4351902,2023-03-08 07:40:44,GOOD,0-4351902,0,0,3,48.357975,-4.560249
0-4351906,2023-03-08 07:39:44,GOOD,0-4351906,0,0,3,48.357964,-4.560249
0-4388554,2023-03-08 07:39:23,GOOD,0-4388554,0,0,3,48.3579,-4.560506
0-4367707,2023-03-08 07:37:58,GOOD,0-4367707,0,0,3,48.357911,-4.56042
0-4388557,2023-03-08 07:37:58,GOOD,0-4388557,0,0,3,48.357932,-4.56042
0-4351296,2023-03-08 07:37:35,GOOD,0-4351296,0,0,3,48.357964,-4.560292
0-4356456,2023-03-08 07:37:18,GOOD,0-4356456,0,0,3,48.357964,-4.56027
0-4351945,2023-03-08 07:37:10,GOOD,0-4351945,0,0,3,48.358029,-4.560227
0-4367683,2023-03-08 07:36:49,GOOD,0-4367683,0,0,3,48.3579,-4.560506
0-4367706,2023-03-08 07:36:39,GOOD,0-4367706,0,0,3,48.357986,-4.560206
0-4367307,2023-03-08 07:36:32,GOOD,0-4367307,0,0,3,48.35804,-4.560399
0-4367310,2023-03-08 07:36:08,GOOD,0-4367310,0,0,3,48.357836,-4.56027
0-4356534,2023-03-08 07:35:53,LOW,0-4356534,0,0,3,48.357836,-4.560227
0-4351902,2023-03-08 07:35:43,GOOD,0-4351902,0,0,3,48.357889,-4.560249
0-4351906,2023-03-08 07:34:44,GOOD,0-4351906,0,0,3,48.357911,-4.56027
0-4388554,2023-03-08 07:34:05,GOOD,0-4388554,0,0,3,48.357964,-4.560528
0-4367707,2023-03-08 07:32:59,GOOD,0-4367707,0,0,3,48.357836,-4.560485
0-4351296,2023-03-08 07:32:35,GOOD,0-4351296,0,0,3,48.357868,-4.560356
0-4356456,2023-03-08 07:32:18,GOOD,0-4356456,0,0,3,48.357911,-4.560313
0-4388557,2023-03-08 07:32:17,GOOD,0-4388557,0,0,3,48.357911,-4.560485
0-4351945,2023-03-08 07:32:12,GOOD,0-4351945,0,0,3,48.357922,-4.560335
0-4367683,2023-03-08 07:31:49,GOOD,0-4367683,0,0,3,48.357932,-4.560463
0-4367706,2023-03-08 07:31:39,GOOD,0-4367706,0,0,3,48.357879,-4.560292
0-4367307,2023-03-08 07:31:33,GOOD,0-4367307,0,0,3,48.358018,-4.560399
0-4367310,2023-03-08 07:31:08,GOOD,0-4367310,0,0,3,48.357846,-4.560249
0-4356534,2023-03-08 07:30:54,LOW,0-4356534,0,0,3,48.357879,-4.56027
0-4351902,2023-03-08 07:30:45,GOOD,0-4351902,0,0,3,48.357911,-4.560249
0-4351906,2023-03-08 07:29:44,GOOD,0-4351906,0,0,3,48.357879,-4.560227
0-4388554,2023-03-08 07:29:12,GOOD,0-4388554,0,0,3,48.358029,-4.560463
0-4367707,2023-03-08 07:27:59,GOOD,0-4367707,0,0,3,48.357825,-4.560442
0-4388557,2023-03-08 07:27:39,GOOD,0-4388557,0,0,3,48.3579,-4.560528
0-4351296,2023-03-08 07:27:37,GOOD,0-4351296,0,0,3,48.357889,-4.560335
0-4356456,2023-03-08 07:27:18,GOOD,0-4356456,0,0,3,48.357922,-4.56027
0-4351945,2023-03-08 07:27:12,GOOD,0-4351945,0,0,3,48.3579,-4.560356
0-4367683,2023-03-08 07:26:50,GOOD,0-4367683,0,0,3,48.3579,-4.560485
0-4367706,2023-03-08 07:26:40,GOOD,0-4367706,0,0,3,48.357922,-4.560206
0-4367307,2023-03-08 07:26:33,GOOD,0-4367307,0,0,3,48.358029,-4.560378
0-4367310,2023-03-08 07:26:09,GOOD,0-4367310,0,0,3,48.357879,-4.560206
0-4356534,2023-03-08 07:25:53,LOW,0-4356534,0,0,3,48.357857,-4.560249
0-4351902,2023-03-08 07:25:40,GOOD,0-4351902,0,0,3,48.357857,-4.560206
0-4351906,2023-03-08 07:24:45,GOOD,0-4351906,0,0,3,48.357879,-4.560206
0-4388554,2023-03-08 07:24:16,GOOD,0-4388554,0,0,3,48.357986,-4.560485
0-4367707,2023-03-08 07:22:58,GOOD,0-4367707,0,0,3,48.357836,-4.560463
0-4388557,2023-03-08 07:22:38,GOOD,0-4388557,0,0,3,48.3579,-4.560506
0-4351296,2023-03-08 07:22:36,GOOD,0-4351296,0,0,3,48.357868,-4.560356
0-4356456,2023-03-08 07:22:18,GOOD,0-4356456,0,0,3,48.3579,-4.560292
0-4351945,2023-03-08 07:22:12,GOOD,0-4351945,0,0,3,48.357846,-4.560249
0-4367683,2023-03-08 07:21:49,GOOD,0-4367683,0,0,3,48.357954,-4.560485
0-4367706,2023-03-08 07:21:38,GOOD,0-4367706,0,0,3,48.357997,-4.560142
0-4367307,2023-03-08 07:21:35,GOOD,0-4367307,0,0,3,48.358072,-4.560313
0-4367310,2023-03-08 07:21:08,GOOD,0-4367310,0,0,3,48.357825,-4.560206
0-4356534,2023-03-08 07:20:57,LOW,0-4356534,0,0,3,48.357857,-4.560292
0-4351902,2023-03-08 07:20:46,GOOD,0-4351902,0,0,3,48.357857,-4.560184
0-4351906,2023-03-08 07:19:48,GOOD,0-4351906,0,0,3,48.357889,-4.56027
0-4388554,2023-03-08 07:19:07,GOOD,0-4388554,0,0,3,48.357814,-4.560592
0-4367707,2023-03-08 07:18:03,GOOD,0-4367707,0,0,3,48.357836,-4.560528
0-4351296,2023-03-08 07:17:38,GOOD,0-4351296,0,0,3,48.357879,-4.560356
0-4356456,2023-03-08 07:17:22,GOOD,0-4356456,0,0,3,48.357911,-4.560249
0-4388557,2023-03-08 07:17:20,GOOD,0-4388557,0,0,3,48.3579,-4.560506
0-4351945,2023-03-08 07:17:15,GOOD,0-4351945,0,0,3,48.357836,-4.560292
0-4367683,2023-03-08 07:16:56,GOOD,0-4367683,0,0,3,48.357943,-4.560485
0-4367307,2023-03-08 07:16:36,GOOD,0-4367307,0,0,3,48.35804,-4.560356
0-4367310,2023-03-08 07:16:12,GOOD,0-4367310,0,0,3,48.357857,-4.560206
0-4356534,2023-03-08 07:15:58,LOW,0-4356534,0,0,3,48.357846,-4.56027
0-4351902,2023-03-08 07:15:47,GOOD,0-4351902,0,0,3,48.357836,-4.560206
0-4351906,2023-03-08 07:14:48,GOOD,0-4351906,0,0,3,48.357857,-4.560227
0-4388554,2023-03-08 07:14:13,GOOD,0-4388554,0,0,3,48.357911,-4.560463
0-4367707,2023-03-08 07:12:59,GOOD,0-4367707,0,0,3,48.357782,-4.560506
0-4351296,2023-03-08 07:12:35,GOOD,0-4351296,0,0,3,48.357889,-4.560292
0-4356456,2023-03-08 07:12:18,GOOD,0-4356456,0,0,3,48.357868,-4.560335
0-4351945,2023-03-08 07:12:12,GOOD,0-4351945,0,0,3,48.357814,-4.560292
0-4388557,2023-03-08 07:12:00,GOOD,0-4388557,0,0,3,48.357911,-4.560485
0-4367683,2023-03-08 07:11:50,GOOD,0-4367683,0,0,3,48.358007,-4.560463
0-4367706,2023-03-08 07:11:39,GOOD,0-4367706,0,0,3,48.357922,-4.560227
0-4367307,2023-03-08 07:11:34,GOOD,0-4367307,0,0,3,48.357986,-4.560378
0-4367310,2023-03-08 07:11:08,GOOD,0-4367310,0,0,3,48.357857,-4.56027
0-4356534,2023-03-08 07:10:54,LOW,0-4356534,0,0,3,48.357836,-4.56027
0-4351902,2023-03-08 07:10:41,GOOD,0-4351902,0,0,3,48.357846,-4.560249
0-4351906,2023-03-08 07:09:44,GOOD,0-4351906,0,0,3,48.3579,-4.560206
0-4388554,2023-03-08 07:09:08,GOOD,0-4388554,0,0,3,48.357943,-4.560442
0-4367707,2023-03-08 07:07:59,GOOD,0-4367707,0,0,3,48.357782,-4.560356
0-4351296,2023-03-08 07:07:35,GOOD,0-4351296,0,0,3,48.357879,-4.560313
0-4388557,2023-03-08 07:07:23,GOOD,0-4388557,0,0,3,48.357943,-4.560463
0-4356456,2023-03-08 07:07:19,GOOD,0-4356456,0,0,3,48.357846,-4.560292
0-4351945,2023-03-08 07:07:15,GOOD,0-4351945,0,0,3,48.357804,-4.56027
0-4367683,2023-03-08 07:06:53,GOOD,0-4367683,0,0,3,48.357943,-4.560463
0-4367706,2023-03-08 07:06:44,GOOD,0-4367706,0,0,3,48.357836,-4.56027
0-4367307,2023-03-08 07:06:35,GOOD,0-4367307,0,0,3,48.357932,-4.560378
0-4367310,2023-03-08 07:06:09,GOOD,0-4367310,0,0,3,48.357868,-4.56027
0-4356534,2023-03-08 07:06:01,LOW,0-4356534,0,0,3,48.357836,-4.560356
0-4351902,2023-03-08 07:05:48,GOOD,0-4351902,0,0,3,48.357793,-4.560249
0-4351906,2023-03-08 07:04:46,GOOD,0-4351906,0,0,3,48.357836,-4.560313
0-4388554,2023-03-08 07:04:04,GOOD,0-4388554,0,0,3,48.357868,-4.560485
0-4367707,2023-03-08 07:03:00,GOOD,0-4367707,0,0,3,48.357771,-4.56042
0-4351296,2023-03-08 07:02:38,GOOD,0-4351296,0,0,3,48.357739,-4.560442
0-4356456,2023-03-08 07:02:18,GOOD,0-4356456,0,0,3,48.357825,-4.560378
0-4388557,2023-03-08 07:02:14,GOOD,0-4388557,0,0,3,48.3579,-4.560485
0-4351945,2023-03-08 07:02:13,GOOD,0-4351945,0,0,3,48.357761,-4.560399
