,dt
1693,300.0
1694,300.0
1695,300.0
1696,300.0
1697,302.0
1698,384.0
1699,216.0
1700,331.0
1701,570.0
1702,300.0
1703,300.0
1704,602.0
1705,299.0
1706,302.0
1707,306.0
1708,295.0
1709,306.0
1710,321.0
1711,318.0
1712,564.0
1713,292.0
1714,300.0
1715,434.0
1716,167.0
1717,299.0
1718,302.0
1719,300.0
1720,624.0
1721,285.0
1722,295.0
1723,305.0
1724,295.0
1725,300.0
1726,302.0
1727,601.0
1728,308.0
1729,292.0
1730,628.0
1731,271.0
1732,300.0
1733,601.0
1734,308.0
1735,300.0
1736,594.0
1737,298.0
1738,616.0
1739,587.0
1740,601.0
1741,300.0
1742,308.0
1743,293.0
1744,300.0
1745,349.0
1746,552.0
1747,307.0
1748,316.0
1749,277.0
1750,301.0
1751,434.0
1752,168.0
1753,299.0
1754,301.0
1755,300.0
1756,300.0
1757,602.0
1758,307.0
1759,311.0
1760,882.0
1761,301.0
1762,666.0
1763,235.0
1764,301.0
1765,601.0
1766,631.0
1767,270.0
1768,299.0
1769,308.0
1770,301.0
1771,293.0
1772,301.0
1773,301.0
1774,310.0
1775,296.0
1776,301.0
1777,294.0
1778,339.0
1779,270.0
1780,291.0
1781,309.0
1782,292.0
1783,300.0
1784,300.0
1785,901.0
1786,301.0
1787,300.0
1788,334.0
1789,267.0
1790,308.0
1791,593.0
1792,299.0
1793,303.0
1794,599.0
1795,302.0
1796,300.0
1797,631.0
1798,269.0
1799,299.0
1800,303.0
1801,308.0
1802,593.0
1803,306.0
1804,357.0
1805,328.0
1806,209.0
1807,302.0
1808,326.0
1809,274.0
1810,300.0
1811,300.0
1812,300.0
1813,902.0
1814,301.0
1815,600.0
1816,299.0
1817,324.0
1818,588.0
1819,291.0
1820,298.0
1821,303.0
1822,300.0
1823,299.0
1824,301.0
1825,602.0
1826,298.0
1827,394.0
1828,208.0
1829,299.0
1830,302.0
1831,300.0
1832,300.0
1833,301.0
1834,300.0
1835,300.0
1836,308.0
1837,293.0
1838,301.0
1839,338.0
1840,261.0
1841,302.0
1842,601.0
1843,308.0
1844,292.0
1845,309.0
1846,369.0
1847,223.0
1848,301.0
1849,300.0
1850,601.0
1851,300.0
1852,301.0
1853,308.0
1854,292.0
1855,299.0
1856,603.0
1857,301.0
1858,299.0
1859,302.0
1860,323.0
1861,281.0
1862,309.0
1863,291.0
1864,301.0
1865,299.0
1866,302.0
1867,599.0
1868,300.0
1869,299.0
1870,301.0
1871,328.0
1872,870.0
1873,302.0
1874,300.0
1875,301.0
1876,298.0
1877,303.0
1878,607.0
1879,294.0
1880,325.0
1881,574.0
1882,302.0
1883,299.0
1884,588.0
1885,313.0
1886,301.0
1887,601.0
1888,301.0
1889,607.0
1890,293.0
1891,300.0
1892,311.0
1893,591.0
1894,611.0
1895,290.0
1896,301.0
1897,300.0
1898,317.0
1899,283.0
1900,300.0
1901,301.0
1902,601.0
1903,299.0
1904,301.0
1905,601.0
1906,300.0
1907,633.0
1908,269.0
1909,301.0
1910,908.0
1911,292.0
1912,901.0
1913,302.0
1914,639.0
1915,269.0
1916,301.0
1917,591.0
1918,602.0
1919,301.0
1920,300.0
1921,307.0
1922,301.0
1923,293.0
1924,394.0
1925,807.0
1926,300.0
1927,308.0
1928,593.0
1929,311.0
1930,433.0
1931,158.0
1932,300.0
1933,331.0
1934,270.0
1935,610.0
1936,290.0
1937,901.0
1938,301.0
1939,301.0
1940,299.0
1941,301.0
1942,327.0
1943,274.0
1944,304.0
1945,297.0
1946,300.0
1947,307.0
1948,294.0
1949,300.0
1950,300.0
1951,300.0
1952,300.0
1953,624.0
1954,278.0
1955,310.0
1956,290.0
1957,309.0
1958,593.0
1959,300.0
1960,600.0
1961,301.0
1962,301.0
1963,600.0
1964,301.0
1965,300.0
1966,300.0
1967,300.0
1968,301.0
1969,300.0
1970,300.0
1971,301.0
1972,300.0
1973,302.0
1974,330.0
1975,270.0
1976,308.0
1977,292.0
1978,300.0
1979,300.0
1980,301.0
1981,308.0
1982,294.0
1983,300.0
1984,600.0
1985,328.0
1986,281.0
1987,592.0
1988,601.0
1989,600.0
1990,301.0
1991,301.0
1992,301.0
1993,300.0
1994,323.0
1995,282.0
1996,599.0
1997,299.0
1998,303.0
1999,299.0
2000,301.0
2001,300.0
2002,446.0
2003,161.0
2004,292.0
2005,599.0
2006,301.0
2007,299.0
2008,302.0
2009,308.0
2010,292.0
2011,308.0
2012,594.0
2013,300.0
2014,300.0
2015,609.0
2016,292.0
2017,301.0
2018,599.0
2019,302.0
2020,300.0
2021,300.0
2022,308.0
2023,292.0
2024,324.0
2025,577.0
2026,308.0
2027,293.0
2028,601.0
2029,300.0
2030,301.0
2031,301.0
2032,608.0
2033,293.0
