,dt
4251,3600.0
4252,3600.0
4253,3600.0
4254,3600.0
4255,3600.0
4256,3600.0
4257,3600.0
4258,3600.0
4259,3600.0
4260,3600.0
4261,3600.0
4262,3600.0
4263,3600.0
4264,3600.0
4265,3600.0
4266,3600.0
4267,3600.0
4268,3600.0
4269,3600.0
4270,3600.0
4271,3600.0
4272,3600.0
4273,3600.0
4274,3600.0
4275,3600.0
4276,3600.0
4277,3600.0
4278,3600.0
4279,3600.0
4280,3600.0
4281,3600.0
4282,3600.0
4283,3600.0
4284,3600.0
4285,3600.0
4286,3600.0
4287,3600.0
4288,3600.0
4289,3600.0
4290,3600.0
4291,3600.0
4292,3600.0
4293,3600.0
4294,3600.0
4295,3600.0
4296,3600.0
4297,3660.0
4298,3540.0
4299,3600.0
4300,3600.0
4301,3780.0
4302,3420.0
4303,3600.0
4304,7200.0
4305,3600.0
4306,3600.0
4307,3600.0
4308,3600.0
4309,3840.0
4310,3360.0
4311,3600.0
4312,3720.0
4313,3480.0
4314,3600.0
4315,3600.0
4316,7380.0
4317,3480.0
4318,3720.0
4319,7020.0
4320,7200.0
7894,3600.0
7895,3600.0
7896,3600.0
7897,3600.0
7898,3600.0
7899,3600.0
7900,3600.0
7901,3600.0
7902,3600.0
7903,3600.0
7904,3600.0
7905,3600.0
7906,3600.0
7907,3600.0
7908,3660.0
7909,3540.0
7910,3600.0
7911,3600.0
7912,3600.0
7913,3600.0
7914,3600.0
7915,3600.0
7916,3600.0
7917,3600.0
7918,3600.0
7919,3600.0
7920,3600.0
7921,3600.0
7922,3600.0
7923,3600.0
7924,3600.0
7925,3600.0
7926,3600.0
7927,3600.0
7928,3600.0
7929,3600.0
7930,3600.0
7931,3600.0
7932,3600.0
7933,3600.0
7934,3600.0
7935,3600.0
7936,3600.0
7937,3600.0
7938,3600.0
7939,3600.0
7940,3600.0
7941,3600.0
7942,3600.0
7943,3600.0
7944,3600.0
7945,3600.0
7946,3600.0
7947,3600.0
7948,3600.0
7949,3600.0
7950,3600.0
7951,3600.0
7952,3600.0
7953,3600.0
7954,3600.0
7955,3600.0
7956,3600.0
7957,3600.0
7958,3600.0
7959,3600.0
7960,3600.0
7961,3600.0
7962,3600.0
7963,3600.0
7964,3600.0
7965,3600.0
7966,7200.0
7967,3600.0
7968,3600.0
7969,3600.0
7970,7200.0
7971,3600.0
7972,3600.0
7973,3600.0
7974,3600.0
7975,3600.0
7976,3600.0
7977,3600.0
7978,3600.0
7979,3600.0
7980,3600.0
7981,3600.0
7982,3600.0
7983,3600.0
7984,3600.0
7985,3600.0
7986,3600.0
7987,3600.0
7988,3600.0
7989,3600.0
7990,3600.0
7991,3600.0
7992,3600.0
7993,3600.0
7994,3600.0
7995,3600.0
7996,3600.0
7997,3600.0
7998,3600.0
7999,3600.0
8000,3600.0
8001,3600.0
8002,3600.0
8003,3600.0
8004,3600.0
8005,3600.0
8006,3600.0
8007,3600.0
8008,3600.0
8009,3600.0
8010,3600.0
8011,3600.0
8012,3600.0
8013,3600.0
8014,3600.0
8015,3600.0
8016,3600.0
8017,3600.0
8018,3600.0
8019,3600.0
8020,3600.0
8021,3600.0
8022,3600.0
8023,3600.0
8024,3600.0
8025,3600.0
8026,3600.0
8027,3600.0
8028,3600.0
8029,3600.0
8030,3600.0
8031,3600.0
8032,3600.0
8033,3600.0
8034,3600.0
8035,3600.0
8036,3600.0
8037,3600.0
8038,3600.0
8039,3600.0
8040,3600.0
8041,3600.0
8042,3600.0
8043,3600.0
8044,3600.0
8045,3600.0
8046,3600.0
8047,3600.0
8048,3600.0
8049,3600.0
8050,3600.0
8051,3600.0
8052,3600.0
8053,3600.0
8054,3600.0
8055,3600.0
8056,3600.0
8057,3600.0
8058,3600.0
8059,3600.0
8060,3600.0
8061,3600.0
8062,3600.0
8063,3600.0
8064,3600.0
8065,3600.0
8066,3600.0
8067,3600.0
8068,3600.0
8069,3600.0
8070,3600.0
8071,3600.0
8072,3600.0
8073,3600.0
8074,3600.0
8075,3600.0
8076,3600.0
8077,3600.0
8078,3600.0
8079,3600.0
8080,3600.0
8081,3600.0
8082,3600.0
8083,3600.0
8084,3600.0
8085,3600.0
8086,3600.0
8087,3600.0
8088,3600.0
8089,3600.0
8090,3600.0
8091,3600.0
8092,3600.0
8093,3600.0
8094,3600.0
8095,3600.0
8096,3600.0
8097,3600.0
8098,3600.0
8099,3600.0
8100,3600.0
8101,3600.0
8102,3600.0
8103,3600.0
8104,3600.0
8105,3600.0
8106,3600.0
8107,3600.0
8108,3600.0
8109,3600.0
8110,3600.0
8111,3600.0
8112,3600.0
8113,3600.0
8114,3600.0
8115,3600.0
8116,3600.0
8117,3600.0
8118,3600.0
8119,3600.0
8120,3600.0
8121,3600.0
8122,3600.0
8123,3600.0
8124,3600.0
8125,3600.0
8126,3600.0
8127,3600.0
8128,3600.0
8129,3600.0
8130,3600.0
8131,3600.0
8132,3600.0
8133,3600.0
8134,3600.0
8135,3600.0
8136,3600.0
8137,3600.0
8138,3600.0
8139,3600.0
8140,3600.0
8141,3600.0
8142,3600.0
8143,3600.0
8144,3600.0
8145,3600.0
8146,3600.0
8147,3600.0
8148,3600.0
8149,3600.0
8150,3600.0
8151,3600.0
8152,3600.0
8153,3600.0
8154,3600.0
8155,3600.0
8156,3600.0
8157,3600.0
8158,3600.0
8159,3600.0
8160,3600.0
8161,3600.0
8162,3600.0
8163,3600.0
8164,3600.0
8165,3600.0
8166,3600.0
8167,3600.0
8168,3600.0
8169,3600.0
8170,3600.0
8171,3600.0
8172,3600.0
8173,3600.0
8174,3600.0
8175,3600.0
8176,3600.0
8177,3600.0
8178,3600.0
8179,3600.0
8180,3600.0
8181,3600.0
8182,3600.0
8183,3660.0
8184,3540.0
8185,3600.0
8186,3600.0
8187,3600.0
8188,3600.0
8189,3600.0
8190,3600.0
8191,3660.0
8192,3540.0
8193,3600.0
8194,3600.0
8195,3600.0
8196,3600.0
8197,3600.0
8198,3600.0
8199,3600.0
8200,3600.0
8201,3600.0
8202,3660.0
8203,3540.0
8204,3600.0
8205,7200.0
8206,3600.0
8207,3600.0
8208,3600.0
8209,3600.0
8210,3720.0
8211,3480.0
8212,3600.0
8213,3600.0
8214,3600.0
8215,3600.0
8216,3600.0
8217,3600.0
8218,3600.0
8219,3600.0
8220,3600.0
8221,3600.0
8222,3600.0
8223,3600.0
8224,3600.0
8225,3600.0
8226,3600.0
8227,3600.0
8228,3600.0
8229,3600.0
8230,3600.0
8231,3600.0
8232,3600.0
8233,3600.0
8234,3600.0
8235,3600.0
8236,3600.0
8237,3600.0
8238,3600.0
8239,3600.0
8240,3600.0
8241,3600.0
8242,3600.0
8243,3600.0
8244,3600.0
8245,3600.0
8246,3600.0
8247,3600.0
8248,3600.0
8249,3600.0
8250,3600.0
8251,3600.0
8252,3600.0
8253,3600.0
8254,3600.0
8255,3600.0
8256,3600.0
8257,3600.0
8258,3600.0
8259,3600.0
8260,3600.0
8261,3600.0
8262,3600.0
8263,3600.0
8264,3600.0
8265,3600.0
8266,3600.0
8267,3600.0
8268,3600.0
8269,3780.0
8270,3420.0
8271,3600.0
8272,3720.0
8273,3480.0
8274,3600.0
8275,3600.0
8276,3600.0
8277,7200.0
8278,3600.0
8279,3660.0
8280,3540.0
8281,3600.0
8282,3600.0
8283,3600.0
8284,3600.0
8285,3600.0
8286,3600.0
8287,3660.0
8288,3660.0
8289,3480.0
8290,3720.0
8291,3480.0
8292,3720.0
8293,3480.0
8294,3600.0
8295,3600.0
8296,3600.0
8297,3600.0
8298,3600.0
8299,3600.0
8300,3660.0
8301,3540.0
8302,3600.0
8303,3600.0
8304,3600.0
8305,3600.0
8306,3600.0
8307,3660.0
8308,3540.0
8309,3600.0
8310,3600.0
8311,3600.0
8312,3600.0
8313,3600.0
8314,3600.0
8315,3600.0
